SESSION 2759114

(-32.3, 6.1, -3.5)

(-32.3, 6.1, -3.5)

(-32.3, 6.1, -3.5)

(-32.3, 6.1, -3.5)

(-32.3, 6.1, -3.5)

(-32.3, 6.1, -3.5)

(-32.3, 6.1, -3.5)

(-32.3, 6.1, -3.4)

(-32.4, 6.1, -3.2)

(-32.7, 6.1, -3.0)

(-33.1, 6.1, -2.7)

(-33.1, 6.1, -2.7)

(-33.1, 6.1, -2.7)

(-33.0, 6.1, -2.7)

(-32.7, 6.1, -2.6)

(-32.3, 6.1, -2.6)

(-32.0, 6.1, -2.5)

(-31.7, 6.1, -2.4)

(-31.5, 6.1, -2.3)

(-31.5, 6.1, -2.3)

(-31.6, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.7, 6.1, -2.4)

(-31.6, 6.1, -2.4)

(-31.4, 6.1, -2.3)

(-31.2, 6.0, -2.2)

(-30.9, 5.8, -2.1)

(-30.7, 5.5, -2.1)

(-30.5, 5.0, -2.0)

(-30.2, 4.4, -1.9)

(-30.2, 4.3, -1.9)

(-30.2, 4.3, -1.9)

(-30.2, 4.3, -1.9)

(-30.2, 4.3, -1.9)

(-30.2, 4.3, -1.9)

(-30.1, 4.3, -1.8)

(-29.9, 4.3, -1.6)

(-29.6, 4.3, -1.4)

(-29.3, 4.3, -1.1)

(-29.0, 4.3, -0.8)

(-28.8, 4.3, -0.4)

(-28.6, 4.3, -0.2)

(-28.4, 4.3, 0.0)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

(-28.4, 4.3, 0.1)

SESSION 4667112

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(8.0, 4.3, 3.9)

(7.7, 4.3, 3.8)

(7.3, 4.3, 3.8)

(6.9, 4.3, 3.7)

(6.5, 4.3, 3.6)

(6.2, 4.3, 3.4)

(5.9, 4.3, 3.2)

(5.5, 4.3, 3.1)

(5.1, 4.3, 2.9)

(4.7, 4.3, 2.8)

(4.4, 4.3, 2.7)

(4.0, 4.3, 2.8)

(3.6, 4.3, 2.9)

(3.2, 4.3, 3.1)

(2.8, 4.3, 3.3)

(2.5, 4.3, 3.4)

(2.2, 4.3, 3.7)

(1.9, 4.3, 3.9)

(1.6, 4.3, 4.2)

(1.3, 4.3, 4.5)

(1.0, 4.3, 4.7)

(0.6, 4.3, 4.8)

(0.2, 4.3, 4.9)

(-0.2, 4.3, 4.8)

(-0.6, 4.3, 4.8)

(-1.0, 4.3, 4.7)

(-1.4, 4.3, 4.7)

(-1.8, 4.3, 4.6)

(-2.2, 4.3, 4.5)

(-2.6, 4.3, 4.4)

(-2.9, 4.3, 4.3)

(-3.2, 4.3, 4.3)

(-3.4, 4.3, 4.3)

(-3.5, 4.3, 4.3)

(-3.5, 4.3, 4.3)

(-3.5, 4.3, 4.3)

(-3.5, 4.3, 4.3)

(-3.5, 4.3, 4.3)

(-3.5, 4.3, 4.3)

(-3.5, 4.3, 4.3)

(-3.5, 4.3, 4.3)

(-3.5, 4.3, 4.3)

(-3.5, 4.3, 4.3)

(-3.5, 4.3, 4.3)

